brand,logo_url,brand_id,category
URBAN REVIVO,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/887ace64e2a74e0589f0ec4d6ba9eca4.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",887ace64e2a74e0589f0ec4d6ba9eca4,bags
Valentino,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte6539byte_e4149003f97f80144faad2b7072c156c_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte6539byte_e4149003f97f80144faad2b7072c156c,bags
VANESSA HOGAN,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230406/43d2758e913a49199530b160b13186d1.png?x-oss-process=image/format,webp/resize,w_63,h_63",43d2758e913a49199530b160b13186d1,bags
Vans,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte9507byte_49aaeb534cecab574949cf34b43da3a5_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte9507byte_49aaeb534cecab574949cf34b43da3a5,bags
VAUDE,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/87efdd5dcfba4e7aa14f996e60a2b701.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",87efdd5dcfba4e7aa14f996e60a2b701,bags
VERSACE,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte17169byte_7a363914e3e65ddcab341f2088451861_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte17169byte_7a363914e3e65ddcab341f2088451861,bags
VERSACE JEANS COUTURE,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/4cf3d80f0c6f45a889037a9f658b0602.png?x-oss-process=image/format,webp/resize,w_63,h_63",4cf3d80f0c6f45a889037a9f658b0602,bags
VICTORINOX,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230530/416a66999fc2482cb9d908d8f5bb13e3.png?x-oss-process=image/format,webp/resize,w_63,h_63",416a66999fc2482cb9d908d8f5bb13e3,bags
Vision Street Wear,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/58074979ebfa453bbb9c798088363cbb.png?x-oss-process=image/format,webp/resize,w_63,h_63",58074979ebfa453bbb9c798088363cbb,bags
Vivienne Westwood,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230104/47f8cc85ec8f44ddb9e71273b0c451ee.png?x-oss-process=image/format,webp/resize,w_63,h_63",47f8cc85ec8f44ddb9e71273b0c451ee,bags
VLONE,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte38175byte_da7a862bd765220eb9bb00efbf5cfab3_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte38175byte_da7a862bd765220eb9bb00efbf5cfab3,bags
